restaurant_id,name,type,risk_level,address,city,state,zip,license_number,opening_date,capacity,has_delivery,has_outdoor_seating,restaurant_age_years
872,Restaurant_872,Bakery,Risk 3 (Low),5754 Main St,Chicago,IL,60682,L6658997,2020-10-15,58,1,0,4
873,Restaurant_873,Bakery,Risk 2 (Medium),9941 Main St,Chicago,IL,60695,L5756441,2018-11-17,127,0,0,6
874,Restaurant_874,Cafe,Risk 2 (Medium),7747 Main St,Chicago,IL,60697,L4761311,2021-02-27,198,0,0,4
875,Restaurant_875,Food Truck,Risk 2 (Medium),8356 Main St,Chicago,IL,60630,L7768493,2019-03-26,83,1,1,6
876,Restaurant_876,Food Truck,Risk 3 (Low),2914 Main St,Chicago,IL,60691,L9191551,2015-06-07,83,1,1,9
877,Restaurant_877,Bakery,Risk 1 (High),120 Main St,Chicago,IL,60678,L1311254,2022-10-25,22,1,0,2
878,Restaurant_878,Bakery,Risk 3 (Low),8052 Main St,Chicago,IL,60653,L4826738,2022-08-25,94,0,0,2
879,Restaurant_879,Grocery Store,Risk 1 (High),1083 Main St,Chicago,IL,60648,L3267336,2023-05-11,190,0,1,2
880,Restaurant_880,Food Truck,Risk 2 (Medium),9157 Main St,Chicago,IL,60644,L1025872,2017-11-26,148,1,0,7
881,Restaurant_881,Food Truck,Risk 3 (Low),7799 Main St,Chicago,IL,60662,L5446445,2023-10-10,191,0,0,1
882,Restaurant_882,Grocery Store,Risk 3 (Low),8004 Main St,Chicago,IL,60688,L2787447,2023-02-23,119,0,1,2
883,Restaurant_883,Cafe,Risk 3 (Low),7398 Main St,Chicago,IL,60682,L7529622,2022-09-29,74,0,1,2
884,Restaurant_884,Restaurant,Risk 1 (High),3176 Main St,Chicago,IL,60633,L3810103,2019-09-12,33,0,0,5
885,Restaurant_885,Restaurant,Risk 3 (Low),5432 Main St,Chicago,IL,60610,L1558834,2022-04-29,162,0,0,3
886,Restaurant_886,Bakery,Risk 2 (Medium),5320 Main St,Chicago,IL,60653,L9142589,2024-12-18,30,0,1,0
887,Restaurant_887,Food Truck,Risk 3 (Low),9098 Main St,Chicago,IL,60692,L8588318,2016-05-01,181,1,1,9
888,Restaurant_888,Cafe,Risk 1 (High),4217 Main St,Chicago,IL,60624,L6052132,2020-06-04,168,0,1,4
889,Restaurant_889,Restaurant,Risk 1 (High),5371 Main St,Chicago,IL,60691,L2227095,2018-12-08,108,1,1,6
890,Restaurant_890,Food Truck,Risk 2 (Medium),8434 Main St,Chicago,IL,60640,L5610410,2021-02-22,102,1,1,4
891,Restaurant_891,Food Truck,Risk 1 (High),8083 Main St,Chicago,IL,60641,L2074305,2019-10-03,66,0,0,5
892,Restaurant_892,Cafe,Risk 3 (Low),8323 Main St,Chicago,IL,60603,L4186833,2019-08-29,173,1,1,5
893,Restaurant_893,Cafe,Risk 2 (Medium),8676 Main St,Chicago,IL,60698,L2285982,2016-09-14,173,1,1,8
894,Restaurant_894,Food Truck,Risk 3 (Low),604 Main St,Chicago,IL,60668,L6842353,2015-07-23,45,1,0,9
895,Restaurant_895,Bakery,Risk 1 (High),5956 Main St,Chicago,IL,60654,L5089702,2015-09-09,78,0,1,9
896,Restaurant_896,Grocery Store,Risk 2 (Medium),9341 Main St,Chicago,IL,60658,L2897261,2017-10-18,174,1,0,7
897,Restaurant_897,Cafe,Risk 3 (Low),8199 Main St,Chicago,IL,60666,L8535254,2022-04-24,130,1,1,3
898,Restaurant_898,Grocery Store,Risk 3 (Low),9965 Main St,Chicago,IL,60660,L2868211,2022-10-05,41,1,0,2
899,Restaurant_899,Grocery Store,Risk 2 (Medium),9096 Main St,Chicago,IL,60696,L8961934,2023-06-24,114,0,0,1
900,Restaurant_900,Grocery Store,Risk 2 (Medium),6315 Main St,Chicago,IL,60633,L7617523,2018-01-20,106,1,1,7
901,Restaurant_901,Grocery Store,Risk 1 (High),5122 Main St,Chicago,IL,60617,L5785807,2020-08-29,153,0,1,4
902,Restaurant_902,Cafe,Risk 3 (Low),6527 Main St,Chicago,IL,60655,L4220618,2021-03-23,163,1,0,4
903,Restaurant_903,Grocery Store,Risk 3 (Low),8082 Main St,Chicago,IL,60671,L3385836,2022-07-10,136,0,0,2
904,Restaurant_904,Cafe,Risk 1 (High),3251 Main St,Chicago,IL,60613,L7712623,2021-02-16,184,0,0,4
905,Restaurant_905,Cafe,Risk 1 (High),2721 Main St,Chicago,IL,60647,L4110442,2019-05-31,137,0,0,6
906,Restaurant_906,Bakery,Risk 1 (High),9563 Main St,Chicago,IL,60665,L8196363,2021-12-01,145,0,1,3
907,Restaurant_907,Cafe,Risk 3 (Low),5767 Main St,Chicago,IL,60618,L8856711,2018-02-09,142,1,0,7
908,Restaurant_908,Cafe,Risk 1 (High),2715 Main St,Chicago,IL,60626,L8112211,2018-08-28,88,1,0,6
909,Restaurant_909,Grocery Store,Risk 2 (Medium),7369 Main St,Chicago,IL,60685,L5554889,2016-05-14,150,1,1,9
910,Restaurant_910,Restaurant,Risk 3 (Low),729 Main St,Chicago,IL,60639,L4449300,2022-11-30,183,1,1,2
911,Restaurant_911,Food Truck,Risk 3 (Low),4463 Main St,Chicago,IL,60621,L3351409,2021-10-10,66,0,1,3
912,Restaurant_912,Cafe,Risk 3 (Low),1176 Main St,Chicago,IL,60663,L3628050,2016-01-26,174,1,1,9
913,Restaurant_913,Grocery Store,Risk 2 (Medium),1047 Main St,Chicago,IL,60655,L3137759,2024-10-31,133,1,0,0
914,Restaurant_914,Grocery Store,Risk 1 (High),9956 Main St,Chicago,IL,60626,L3755678,2017-09-14,195,0,0,7
915,Restaurant_915,Bakery,Risk 3 (Low),9842 Main St,Chicago,IL,60631,L7003319,2020-02-03,54,1,0,5
916,Restaurant_916,Cafe,Risk 1 (High),1312 Main St,Chicago,IL,60682,L7209013,2022-01-08,61,0,1,3
917,Restaurant_917,Cafe,Risk 3 (Low),3144 Main St,Chicago,IL,60610,L5887370,2022-02-25,79,0,0,3
918,Restaurant_918,Restaurant,Risk 1 (High),2013 Main St,Chicago,IL,60659,L5353896,2021-08-24,93,1,0,3
919,Restaurant_919,Bakery,Risk 3 (Low),9189 Main St,Chicago,IL,60643,L7917441,2017-05-24,33,1,1,8
920,Restaurant_920,Cafe,Risk 3 (Low),9056 Main St,Chicago,IL,60616,L7909067,2021-10-03,68,1,1,3
921,Restaurant_921,Cafe,Risk 3 (Low),9717 Main St,Chicago,IL,60687,L7644339,2020-09-26,173,1,0,4
922,Restaurant_922,Food Truck,Risk 2 (Medium),6927 Main St,Chicago,IL,60649,L6851537,2022-02-21,107,0,1,3
923,Restaurant_923,Grocery Store,Risk 3 (Low),4146 Main St,Chicago,IL,60631,L7115055,2015-11-15,94,0,0,9
924,Restaurant_924,Bakery,Risk 3 (Low),9344 Main St,Chicago,IL,60687,L6581079,2015-07-02,104,1,1,9
925,Restaurant_925,Restaurant,Risk 2 (Medium),6217 Main St,Chicago,IL,60695,L9026306,2021-03-16,72,1,0,4
926,Restaurant_926,Grocery Store,Risk 2 (Medium),8072 Main St,Chicago,IL,60609,L4618483,2024-08-25,63,1,1,0
927,Restaurant_927,Bakery,Risk 1 (High),8198 Main St,Chicago,IL,60698,L8025412,2018-09-15,88,0,1,6
928,Restaurant_928,Bakery,Risk 2 (Medium),5337 Main St,Chicago,IL,60607,L7883597,2020-09-12,95,1,1,4
929,Restaurant_929,Grocery Store,Risk 1 (High),8364 Main St,Chicago,IL,60635,L7303142,2017-12-13,116,1,0,7
930,Restaurant_930,Restaurant,Risk 2 (Medium),7090 Main St,Chicago,IL,60659,L3938750,2024-08-27,62,1,1,0
931,Restaurant_931,Food Truck,Risk 2 (Medium),8149 Main St,Chicago,IL,60648,L8926313,2024-10-30,21,1,1,0
932,Restaurant_932,Restaurant,Risk 1 (High),4187 Main St,Chicago,IL,60674,L2680338,2017-11-06,153,1,0,7
933,Restaurant_933,Food Truck,Risk 1 (High),9334 Main St,Chicago,IL,60646,L2047179,2023-04-29,103,1,0,2
934,Restaurant_934,Cafe,Risk 3 (Low),7748 Main St,Chicago,IL,60658,L3658282,2022-07-27,149,0,1,2
935,Restaurant_935,Grocery Store,Risk 3 (Low),132 Main St,Chicago,IL,60610,L3531412,2020-11-05,46,0,1,4
936,Restaurant_936,Bakery,Risk 2 (Medium),4951 Main St,Chicago,IL,60693,L6334495,2025-04-01,176,1,1,0
937,Restaurant_937,Food Truck,Risk 1 (High),7268 Main St,Chicago,IL,60622,L6868361,2024-04-22,179,1,1,1
938,Restaurant_938,Cafe,Risk 2 (Medium),2371 Main St,Chicago,IL,60675,L8819963,2019-11-24,177,0,1,5
939,Restaurant_939,Grocery Store,Risk 2 (Medium),2797 Main St,Chicago,IL,60649,L1003469,2020-05-26,96,0,1,5
940,Restaurant_940,Restaurant,Risk 3 (Low),6957 Main St,Chicago,IL,60688,L2415004,2016-04-23,193,1,0,9
941,Restaurant_941,Grocery Store,Risk 1 (High),1765 Main St,Chicago,IL,60640,L1277910,2023-05-13,156,0,0,2
942,Restaurant_942,Bakery,Risk 3 (Low),7087 Main St,Chicago,IL,60665,L2837351,2023-12-08,136,0,1,1
943,Restaurant_943,Grocery Store,Risk 2 (Medium),6362 Main St,Chicago,IL,60693,L3618280,2019-05-20,97,0,0,6
944,Restaurant_944,Bakery,Risk 3 (Low),8122 Main St,Chicago,IL,60608,L5789095,2024-09-30,150,1,0,0
945,Restaurant_945,Bakery,Risk 2 (Medium),1612 Main St,Chicago,IL,60618,L3261385,2025-03-13,24,1,1,0
946,Restaurant_946,Grocery Store,Risk 2 (Medium),2903 Main St,Chicago,IL,60691,L5617244,2018-04-05,44,0,1,7
947,Restaurant_947,Grocery Store,Risk 3 (Low),4814 Main St,Chicago,IL,60688,L9958242,2022-04-05,196,0,0,3
948,Restaurant_948,Grocery Store,Risk 1 (High),3314 Main St,Chicago,IL,60690,L7596394,2017-09-20,101,0,1,7
949,Restaurant_949,Restaurant,Risk 1 (High),864 Main St,Chicago,IL,60618,L6434103,2022-11-24,153,0,1,2
950,Restaurant_950,Cafe,Risk 1 (High),4998 Main St,Chicago,IL,60647,L6601444,2020-06-28,184,1,0,4
951,Restaurant_951,Grocery Store,Risk 2 (Medium),7450 Main St,Chicago,IL,60693,L1610141,2017-03-15,90,0,0,8
952,Restaurant_952,Food Truck,Risk 3 (Low),7130 Main St,Chicago,IL,60659,L4944217,2019-10-08,39,1,1,5
953,Restaurant_953,Cafe,Risk 2 (Medium),8385 Main St,Chicago,IL,60675,L3722694,2022-12-16,27,0,0,2
954,Restaurant_954,Food Truck,Risk 3 (Low),7732 Main St,Chicago,IL,60604,L5089529,2020-09-30,127,0,1,4
955,Restaurant_955,Grocery Store,Risk 3 (Low),7445 Main St,Chicago,IL,60670,L7612825,2021-01-16,62,1,0,4
956,Restaurant_956,Food Truck,Risk 1 (High),6877 Main St,Chicago,IL,60657,L4671673,2020-02-28,128,0,0,5
957,Restaurant_957,Grocery Store,Risk 1 (High),6777 Main St,Chicago,IL,60696,L5351855,2017-03-31,54,1,0,8
958,Restaurant_958,Restaurant,Risk 3 (Low),5176 Main St,Chicago,IL,60617,L7938152,2020-10-14,160,1,1,4
959,Restaurant_959,Restaurant,Risk 3 (Low),606 Main St,Chicago,IL,60662,L6054407,2022-06-20,43,0,0,2
960,Restaurant_960,Grocery Store,Risk 3 (Low),6884 Main St,Chicago,IL,60670,L9348739,2016-02-15,45,1,1,9
961,Restaurant_961,Grocery Store,Risk 2 (Medium),1574 Main St,Chicago,IL,60683,L2317324,2020-12-23,78,0,0,4
962,Restaurant_962,Bakery,Risk 2 (Medium),2159 Main St,Chicago,IL,60678,L3589363,2021-03-25,39,0,0,4
963,Restaurant_963,Bakery,Risk 1 (High),3375 Main St,Chicago,IL,60623,L4293001,2021-09-12,168,0,0,3
964,Restaurant_964,Grocery Store,Risk 2 (Medium),9263 Main St,Chicago,IL,60689,L4186342,2019-03-02,141,0,1,6
965,Restaurant_965,Grocery Store,Risk 1 (High),3200 Main St,Chicago,IL,60663,L5403629,2021-09-19,159,1,1,3
966,Restaurant_966,Restaurant,Risk 3 (Low),2901 Main St,Chicago,IL,60658,L8032684,2024-09-24,76,0,1,0
967,Restaurant_967,Bakery,Risk 2 (Medium),314 Main St,Chicago,IL,60693,L2625652,2016-05-21,91,0,0,9
968,Restaurant_968,Restaurant,Risk 3 (Low),5063 Main St,Chicago,IL,60631,L5376938,2021-10-13,181,1,0,3
969,Restaurant_969,Grocery Store,Risk 3 (Low),7169 Main St,Chicago,IL,60694,L8556610,2023-01-09,124,1,1,2
970,Restaurant_970,Restaurant,Risk 2 (Medium),4970 Main St,Chicago,IL,60672,L4449344,2016-09-25,108,1,1,8
971,Restaurant_971,Restaurant,Risk 3 (Low),9975 Main St,Chicago,IL,60610,L6394975,2018-12-30,102,0,1,6
972,Restaurant_972,Bakery,Risk 2 (Medium),6498 Main St,Chicago,IL,60631,L5177497,2021-03-04,52,0,1,4
973,Restaurant_973,Restaurant,Risk 2 (Medium),4502 Main St,Chicago,IL,60684,L3324468,2022-04-09,28,1,0,3
974,Restaurant_974,Grocery Store,Risk 3 (Low),1144 Main St,Chicago,IL,60616,L6100210,2018-10-15,125,0,1,6
975,Restaurant_975,Restaurant,Risk 1 (High),8187 Main St,Chicago,IL,60678,L7789627,2019-11-23,94,1,1,5
976,Restaurant_976,Restaurant,Risk 1 (High),6969 Main St,Chicago,IL,60610,L4814687,2020-09-21,135,1,0,4
977,Restaurant_977,Cafe,Risk 3 (Low),838 Main St,Chicago,IL,60657,L4772387,2021-05-16,161,0,0,4
978,Restaurant_978,Grocery Store,Risk 3 (Low),6784 Main St,Chicago,IL,60630,L3270338,2015-11-09,171,0,1,9
979,Restaurant_979,Food Truck,Risk 3 (Low),564 Main St,Chicago,IL,60690,L1356256,2021-10-02,63,0,1,3
980,Restaurant_980,Cafe,Risk 3 (Low),1263 Main St,Chicago,IL,60656,L7348617,2019-10-22,64,0,0,5
981,Restaurant_981,Grocery Store,Risk 3 (Low),3728 Main St,Chicago,IL,60622,L5620634,2019-08-16,100,1,1,5
982,Restaurant_982,Food Truck,Risk 3 (Low),331 Main St,Chicago,IL,60614,L2105780,2023-12-12,159,1,1,1
983,Restaurant_983,Grocery Store,Risk 1 (High),9930 Main St,Chicago,IL,60607,L2249760,2016-05-29,134,0,1,9
984,Restaurant_984,Restaurant,Risk 2 (Medium),3489 Main St,Chicago,IL,60621,L2088833,2024-01-19,173,1,0,1
985,Restaurant_985,Food Truck,Risk 3 (Low),4554 Main St,Chicago,IL,60645,L5308323,2021-02-15,73,0,1,4
986,Restaurant_986,Grocery Store,Risk 2 (Medium),7827 Main St,Chicago,IL,60641,L7493756,2016-11-13,181,0,0,8
987,Restaurant_987,Grocery Store,Risk 3 (Low),5760 Main St,Chicago,IL,60620,L5104402,2023-03-25,159,0,0,2
988,Restaurant_988,Cafe,Risk 2 (Medium),64 Main St,Chicago,IL,60664,L5725001,2019-12-17,179,1,0,5
989,Restaurant_989,Food Truck,Risk 1 (High),3285 Main St,Chicago,IL,60632,L6030449,2018-10-31,151,0,0,6
990,Restaurant_990,Restaurant,Risk 2 (Medium),5763 Main St,Chicago,IL,60648,L4819823,2019-01-27,185,1,0,6
991,Restaurant_991,Restaurant,Risk 3 (Low),4011 Main St,Chicago,IL,60622,L1722075,2015-12-26,74,1,1,9
992,Restaurant_992,Restaurant,Risk 1 (High),4611 Main St,Chicago,IL,60662,L1308387,2018-01-27,97,0,0,7
993,Restaurant_993,Bakery,Risk 1 (High),1173 Main St,Chicago,IL,60621,L6319735,2022-01-07,156,0,0,3
994,Restaurant_994,Food Truck,Risk 3 (Low),3532 Main St,Chicago,IL,60689,L1715967,2017-08-15,59,0,1,7
995,Restaurant_995,Restaurant,Risk 1 (High),4409 Main St,Chicago,IL,60668,L5651373,2018-09-29,90,1,0,6
996,Restaurant_996,Bakery,Risk 3 (Low),6627 Main St,Chicago,IL,60666,L4032130,2021-10-27,110,1,1,3
997,Restaurant_997,Grocery Store,Risk 2 (Medium),9098 Main St,Chicago,IL,60639,L7271274,2025-01-24,50,1,0,0
998,Restaurant_998,Bakery,Risk 3 (Low),9799 Main St,Chicago,IL,60602,L7943519,2015-11-12,116,0,1,9
999,Restaurant_999,Bakery,Risk 1 (High),6799 Main St,Chicago,IL,60651,L1012123,2021-09-05,177,1,0,3
1000,Restaurant_1000,Bakery,Risk 3 (Low),1326 Main St,Chicago,IL,60636,L9363484,2018-10-20,33,1,0,6
