violation_id,restaurant_id,inspection_id,violation_type,severity,description,date,corrected,correction_date,days_to_correction
318,731,2393,Cross Contamination,Minor,Violation description for 318,2025-02-26,1,2025-05-12,75.0
319,286,6148,Employee Hygiene,Critical,Violation description for 319,2025-03-15,0,,
320,781,1345,Food Temperature,Minor,Violation description for 320,2024-05-31,0,,
321,647,7220,Pest Control,Serious,Violation description for 321,2024-10-02,0,2025-05-20,230.0
322,543,5736,Employee Hygiene,Minor,Violation description for 322,2025-05-04,0,,
323,38,4719,Food Temperature,Serious,Violation description for 323,2025-01-05,1,,
324,716,1791,Cross Contamination,Minor,Violation description for 324,2025-03-24,1,2025-05-24,61.0
325,966,3810,Food Storage,Critical,Violation description for 325,2024-11-03,1,2025-05-21,199.0
326,803,9425,Employee Hygiene,Minor,Violation description for 326,2024-08-30,1,2025-05-22,265.0
327,596,4813,Food Temperature,Critical,Violation description for 327,2025-02-03,1,2025-05-03,89.0
328,647,7310,Food Storage,Serious,Violation description for 328,2024-06-20,0,,
329,775,6936,Documentation,Critical,Violation description for 329,2024-09-12,0,,
330,799,8471,Sanitation,Serious,Violation description for 330,2025-05-17,0,2025-05-19,2.0
331,877,1796,Food Storage,Critical,Violation description for 331,2024-10-26,0,2025-05-16,202.0
332,488,7829,Equipment Maintenance,Serious,Violation description for 332,2025-02-22,0,2025-05-24,91.0
333,809,1016,Food Storage,Critical,Violation description for 333,2025-02-25,0,2025-05-23,87.0
334,34,1176,Sanitation,Critical,Violation description for 334,2024-12-10,0,,
335,354,5082,Food Temperature,Minor,Violation description for 335,2025-04-20,1,2025-05-10,20.0
336,714,2136,Food Storage,Critical,Violation description for 336,2024-09-29,0,,
337,997,8535,Equipment Maintenance,Serious,Violation description for 337,2025-02-04,0,2025-05-24,109.0
338,634,4312,Equipment Maintenance,Minor,Violation description for 338,2024-06-02,0,2025-05-20,352.0
339,832,3436,Pest Control,Minor,Violation description for 339,2024-06-11,1,2025-05-27,350.0
340,859,4409,Pest Control,Serious,Violation description for 340,2024-07-29,0,,
341,16,9602,Cross Contamination,Minor,Violation description for 341,2025-01-24,0,2025-05-02,98.0
342,831,4330,Food Storage,Critical,Violation description for 342,2024-06-04,1,2025-05-24,354.0
343,136,6599,Sanitation,Critical,Violation description for 343,2025-04-24,0,,
344,840,6830,Food Storage,Critical,Violation description for 344,2024-06-18,0,2025-05-26,342.0
345,163,8714,Employee Hygiene,Serious,Violation description for 345,2025-01-19,1,2025-04-30,101.0
346,472,4358,Employee Hygiene,Minor,Violation description for 346,2025-01-10,1,2025-05-08,118.0
347,113,1457,Food Storage,Serious,Violation description for 347,2024-05-30,1,2025-05-24,359.0
348,794,9165,Equipment Maintenance,Serious,Violation description for 348,2024-08-27,1,2025-05-10,256.0
349,459,1764,Food Temperature,Minor,Violation description for 349,2025-02-20,0,2025-05-03,72.0
350,631,8873,Cross Contamination,Critical,Violation description for 350,2024-12-11,1,2025-05-06,146.0
351,130,9846,Food Storage,Minor,Violation description for 351,2024-06-03,1,2025-05-15,346.0
352,783,4344,Food Temperature,Critical,Violation description for 352,2024-05-31,1,2025-05-09,343.0
353,188,598,Equipment Maintenance,Critical,Violation description for 353,2024-09-24,1,,
354,358,2537,Sanitation,Minor,Violation description for 354,2024-07-16,0,2025-05-27,315.0
355,784,8629,Documentation,Serious,Violation description for 355,2024-10-28,1,2025-05-17,201.0
356,192,2041,Employee Hygiene,Minor,Violation description for 356,2025-05-06,1,,
357,945,7493,Pest Control,Serious,Violation description for 357,2025-05-17,1,2025-05-25,8.0
358,21,4803,Sanitation,Serious,Violation description for 358,2025-01-04,0,2025-05-22,138.0
359,392,6755,Documentation,Minor,Violation description for 359,2025-04-23,1,2025-05-04,11.0
360,23,2743,Documentation,Minor,Violation description for 360,2024-09-01,0,2025-05-26,267.0
361,319,139,Equipment Maintenance,Serious,Violation description for 361,2025-05-21,1,2025-05-22,1.0
362,615,8237,Pest Control,Minor,Violation description for 362,2025-01-25,0,2025-05-16,111.0
363,158,6627,Employee Hygiene,Minor,Violation description for 363,2025-01-02,1,2025-05-03,121.0
364,139,675,Employee Hygiene,Serious,Violation description for 364,2024-07-30,1,2025-04-30,274.0
365,323,3335,Employee Hygiene,Serious,Violation description for 365,2024-10-01,0,2025-05-11,222.0
366,407,2845,Documentation,Serious,Violation description for 366,2024-06-25,0,2025-05-22,331.0
367,389,3754,Employee Hygiene,Minor,Violation description for 367,2024-12-02,1,2025-05-20,169.0
368,667,5947,Food Temperature,Critical,Violation description for 368,2024-10-12,0,,
369,332,2332,Cross Contamination,Critical,Violation description for 369,2025-05-08,1,,
370,602,8894,Pest Control,Serious,Violation description for 370,2024-07-03,1,2025-05-06,307.0
371,489,8321,Sanitation,Minor,Violation description for 371,2024-11-29,0,2025-05-02,154.0
372,202,9595,Cross Contamination,Critical,Violation description for 372,2024-08-13,0,2025-05-11,271.0
373,787,2195,Sanitation,Minor,Violation description for 373,2024-11-16,0,,
374,319,9168,Equipment Maintenance,Critical,Violation description for 374,2024-07-31,1,2025-05-27,300.0
375,465,4603,Employee Hygiene,Minor,Violation description for 375,2025-05-09,1,,
376,411,2374,Documentation,Minor,Violation description for 376,2025-01-29,1,2025-05-04,95.0
377,46,9987,Food Temperature,Serious,Violation description for 377,2024-09-06,1,,
378,181,7849,Food Temperature,Minor,Violation description for 378,2024-07-25,0,2025-05-25,304.0
379,800,3469,Sanitation,Critical,Violation description for 379,2024-06-13,0,,
380,69,3800,Sanitation,Minor,Violation description for 380,2025-03-20,0,2025-05-02,43.0
381,680,4412,Food Storage,Minor,Violation description for 381,2025-02-14,1,2025-05-09,84.0
382,278,7986,Equipment Maintenance,Critical,Violation description for 382,2024-12-11,1,2025-05-08,148.0
383,527,8350,Cross Contamination,Minor,Violation description for 383,2024-08-11,0,2025-05-01,263.0
384,743,5765,Cross Contamination,Critical,Violation description for 384,2024-10-09,1,,
385,174,7965,Sanitation,Minor,Violation description for 385,2024-07-19,0,,
386,18,5194,Equipment Maintenance,Critical,Violation description for 386,2024-08-06,0,2025-05-02,269.0
387,394,1486,Employee Hygiene,Critical,Violation description for 387,2024-12-30,0,2025-05-24,145.0
388,246,7482,Pest Control,Minor,Violation description for 388,2024-11-06,0,2025-04-30,175.0
389,892,4586,Equipment Maintenance,Serious,Violation description for 389,2024-12-19,1,2025-05-28,160.0
390,11,3244,Food Temperature,Critical,Violation description for 390,2025-04-12,1,2025-05-25,43.0
391,766,9989,Food Temperature,Serious,Violation description for 391,2024-08-01,0,2025-05-06,278.0
392,231,3190,Equipment Maintenance,Critical,Violation description for 392,2025-01-30,0,2025-05-12,102.0
393,254,9030,Sanitation,Critical,Violation description for 393,2025-01-28,1,,
394,988,2609,Cross Contamination,Serious,Violation description for 394,2025-04-05,1,,
395,771,8734,Pest Control,Minor,Violation description for 395,2025-02-20,1,2025-05-09,78.0
396,611,1925,Pest Control,Critical,Violation description for 396,2024-09-30,1,,
397,397,1657,Equipment Maintenance,Serious,Violation description for 397,2024-06-21,0,2025-05-13,326.0
398,927,306,Equipment Maintenance,Serious,Violation description for 398,2025-04-21,0,2025-05-26,35.0
399,129,7030,Documentation,Minor,Violation description for 399,2025-01-05,0,,
400,536,4600,Documentation,Minor,Violation description for 400,2024-08-26,0,2025-05-24,271.0
401,602,6320,Cross Contamination,Critical,Violation description for 401,2025-03-29,0,,
402,951,2989,Documentation,Critical,Violation description for 402,2025-01-25,1,2025-05-26,121.0
403,224,9641,Cross Contamination,Serious,Violation description for 403,2024-06-18,0,2025-05-18,334.0
404,293,2512,Food Temperature,Serious,Violation description for 404,2024-10-14,1,,
405,925,3817,Equipment Maintenance,Minor,Violation description for 405,2024-07-26,0,2025-05-18,296.0
406,274,4988,Food Temperature,Serious,Violation description for 406,2024-07-01,1,2025-05-11,314.0
407,986,8197,Food Storage,Minor,Violation description for 407,2025-05-03,0,,
408,86,1468,Equipment Maintenance,Critical,Violation description for 408,2024-10-19,0,2025-05-18,211.0
409,779,6538,Food Storage,Critical,Violation description for 409,2025-02-04,0,2025-05-25,110.0
410,105,1802,Food Storage,Minor,Violation description for 410,2024-12-09,1,2025-05-18,160.0
411,214,5898,Employee Hygiene,Minor,Violation description for 411,2024-08-01,1,,
412,781,4449,Food Temperature,Serious,Violation description for 412,2024-12-19,0,2025-05-21,153.0
413,790,8354,Food Temperature,Critical,Violation description for 413,2024-12-25,0,,
414,990,4352,Documentation,Critical,Violation description for 414,2024-12-14,0,2025-05-20,157.0
415,629,9240,Documentation,Minor,Violation description for 415,2024-09-14,1,,
416,702,6926,Cross Contamination,Critical,Violation description for 416,2024-08-31,0,,
417,401,4857,Documentation,Serious,Violation description for 417,2024-08-29,1,,
418,653,8086,Pest Control,Minor,Violation description for 418,2025-01-07,1,2025-05-24,137.0
419,36,8429,Documentation,Serious,Violation description for 419,2024-08-24,1,2025-05-07,256.0
420,102,1612,Cross Contamination,Minor,Violation description for 420,2024-07-15,0,2025-05-23,312.0
421,514,7826,Sanitation,Critical,Violation description for 421,2025-04-05,0,2025-05-29,54.0
422,646,4037,Food Temperature,Minor,Violation description for 422,2024-10-20,0,,
423,492,1966,Cross Contamination,Critical,Violation description for 423,2024-07-26,0,,
424,151,7619,Equipment Maintenance,Minor,Violation description for 424,2024-08-27,1,2025-05-04,250.0
425,207,4579,Sanitation,Critical,Violation description for 425,2024-09-29,0,2025-05-01,214.0
426,711,2414,Pest Control,Minor,Violation description for 426,2025-01-06,0,2025-05-21,135.0
427,768,5519,Documentation,Critical,Violation description for 427,2024-10-27,1,2025-05-21,206.0
428,664,9477,Employee Hygiene,Serious,Violation description for 428,2025-03-10,0,2025-05-02,53.0
429,879,9934,Pest Control,Minor,Violation description for 429,2025-05-13,0,2025-05-06,-7.0
430,850,6736,Food Temperature,Critical,Violation description for 430,2024-06-09,0,2025-05-24,349.0
431,534,5323,Documentation,Critical,Violation description for 431,2024-06-17,0,2025-05-04,321.0
432,946,3353,Food Temperature,Minor,Violation description for 432,2024-08-31,0,2025-05-22,264.0
433,858,1804,Cross Contamination,Critical,Violation description for 433,2025-05-29,0,2025-05-27,-2.0
434,604,7716,Employee Hygiene,Serious,Violation description for 434,2024-12-16,0,2025-05-21,156.0
435,444,4836,Food Temperature,Critical,Violation description for 435,2024-07-04,1,,
436,458,4534,Food Storage,Minor,Violation description for 436,2024-07-24,0,2025-05-19,299.0
437,671,4595,Documentation,Serious,Violation description for 437,2024-07-23,1,2025-05-08,289.0
438,223,9362,Food Temperature,Serious,Violation description for 438,2024-10-10,0,2025-05-03,205.0
439,581,7513,Documentation,Critical,Violation description for 439,2025-01-21,1,2025-05-18,117.0
440,727,2959,Pest Control,Serious,Violation description for 440,2024-09-02,0,2025-05-27,267.0
441,26,4263,Documentation,Critical,Violation description for 441,2025-03-06,1,,
442,819,5713,Sanitation,Serious,Violation description for 442,2025-02-11,1,,
443,299,3205,Cross Contamination,Minor,Violation description for 443,2024-09-09,1,2025-05-06,239.0
444,709,4372,Equipment Maintenance,Serious,Violation description for 444,2025-02-01,1,,
445,420,1760,Sanitation,Critical,Violation description for 445,2024-08-06,1,2025-05-08,275.0
446,220,2185,Employee Hygiene,Critical,Violation description for 446,2025-05-11,0,2025-05-11,0.0
447,569,1508,Documentation,Serious,Violation description for 447,2024-06-22,0,2025-05-09,321.0
448,494,9600,Documentation,Critical,Violation description for 448,2024-07-01,1,2025-05-09,312.0
449,826,7245,Food Storage,Serious,Violation description for 449,2024-11-11,1,,
450,900,9081,Employee Hygiene,Minor,Violation description for 450,2024-11-12,1,2025-05-10,179.0
451,973,6874,Cross Contamination,Serious,Violation description for 451,2024-09-08,0,,
452,385,3872,Documentation,Minor,Violation description for 452,2025-03-10,0,2025-05-13,64.0
453,621,3225,Equipment Maintenance,Serious,Violation description for 453,2024-12-20,1,2025-05-04,135.0
454,15,5886,Documentation,Serious,Violation description for 454,2025-05-21,1,2025-04-30,-21.0
455,995,238,Food Storage,Critical,Violation description for 455,2024-06-14,0,2025-05-18,338.0
456,315,7545,Employee Hygiene,Minor,Violation description for 456,2024-11-20,1,,
457,400,6794,Equipment Maintenance,Minor,Violation description for 457,2024-07-06,0,2025-04-30,298.0
458,186,2772,Sanitation,Minor,Violation description for 458,2025-01-08,1,2025-05-06,118.0
459,863,1462,Food Temperature,Serious,Violation description for 459,2025-01-14,0,,
460,106,2795,Cross Contamination,Critical,Violation description for 460,2024-11-04,1,,
461,235,7983,Food Temperature,Serious,Violation description for 461,2025-05-09,0,2025-05-18,9.0
462,23,1644,Employee Hygiene,Critical,Violation description for 462,2024-06-22,1,2025-05-16,328.0
463,303,1394,Food Temperature,Critical,Violation description for 463,2025-05-25,0,2025-05-01,-24.0
464,870,4195,Documentation,Serious,Violation description for 464,2025-04-28,0,2025-04-30,2.0
465,96,1800,Employee Hygiene,Serious,Violation description for 465,2024-09-24,1,,
466,245,4588,Documentation,Critical,Violation description for 466,2024-08-25,0,,
467,111,6457,Cross Contamination,Minor,Violation description for 467,2025-03-13,0,2025-05-14,62.0
468,540,4431,Cross Contamination,Minor,Violation description for 468,2025-01-04,1,,
469,393,321,Sanitation,Minor,Violation description for 469,2024-12-15,1,,
470,203,4658,Cross Contamination,Serious,Violation description for 470,2025-03-15,0,2025-05-20,66.0
471,535,8374,Food Temperature,Minor,Violation description for 471,2025-03-04,1,,
472,840,7456,Sanitation,Serious,Violation description for 472,2025-01-08,0,,
473,18,3336,Documentation,Critical,Violation description for 473,2024-09-06,1,2025-05-26,262.0
474,93,2380,Pest Control,Critical,Violation description for 474,2025-01-06,1,2025-05-08,122.0
475,964,5557,Equipment Maintenance,Critical,Violation description for 475,2025-04-07,1,2025-05-15,38.0
476,910,7573,Pest Control,Serious,Violation description for 476,2024-10-14,0,2025-05-13,211.0
477,44,1930,Pest Control,Critical,Violation description for 477,2024-10-01,0,2025-05-11,222.0
478,979,313,Food Storage,Minor,Violation description for 478,2025-03-15,0,,
479,915,7425,Documentation,Critical,Violation description for 479,2024-07-12,0,2025-05-22,314.0
480,604,4335,Equipment Maintenance,Serious,Violation description for 480,2024-08-12,1,,
481,676,1416,Food Storage,Minor,Violation description for 481,2025-01-08,0,2025-05-13,125.0
482,464,2549,Employee Hygiene,Minor,Violation description for 482,2024-09-19,0,,
483,751,7959,Equipment Maintenance,Critical,Violation description for 483,2025-01-22,0,,
484,291,6309,Employee Hygiene,Minor,Violation description for 484,2025-03-26,0,,
485,230,2601,Food Temperature,Minor,Violation description for 485,2024-07-17,0,2025-05-25,312.0
486,196,2354,Employee Hygiene,Serious,Violation description for 486,2024-10-11,1,2025-05-15,216.0
487,840,6824,Pest Control,Minor,Violation description for 487,2025-04-29,1,2025-05-03,4.0
488,919,9111,Documentation,Critical,Violation description for 488,2025-04-30,1,2025-05-29,29.0
489,389,5503,Equipment Maintenance,Minor,Violation description for 489,2024-10-30,0,2025-05-15,197.0
490,654,4012,Documentation,Critical,Violation description for 490,2024-06-26,0,2025-05-29,337.0
